crime_id,Month,LSOAcode,crime_type,outcome,Longitude,Latitude,LAname
771,2017-01,E01005199,Burglary,Investigation complete; no suspect identified,-2.186182,53.447902,Manchester
772,2017-01,E01005200,Burglary,Investigation complete; no suspect identified,-2.178324,53.444723,Manchester
773,2017-01,E01005200,Burglary,Unable to prosecute suspect,-2.181173,53.445564,Manchester
774,2017-01,E01005233,Burglary,Investigation complete; no suspect identified,-2.190942,53.454995,Manchester
775,2017-01,E01005233,Burglary,Investigation complete; no suspect identified,-2.191701,53.45636,Manchester
776,2017-01,E01005233,Burglary,Investigation complete; no suspect identified,-2.191519,53.45601,Manchester
777,2017-01,E01005234,Burglary,Investigation complete; no suspect identified,-2.195653,53.454511,Manchester
778,2017-01,E01005234,Burglary,Investigation complete; no suspect identified,-2.197129,53.45787,Manchester
779,2017-01,E01005234,Burglary,Investigation complete; no suspect identified,-2.198445,53.455828,Manchester
780,2017-01,E01005238,Burglary,Investigation complete; no suspect identified,-2.200212,53.450504,Manchester
781,2017-01,E01005238,Burglary,Investigation complete; no suspect identified,-2.193446,53.449283,Manchester
782,2017-01,E01005298,Burglary,Investigation complete; no suspect identified,-2.266823,53.447488,Manchester
783,2017-01,E01005298,Burglary,Investigation complete; no suspect identified,-2.268917,53.450081,Manchester
784,2017-01,E01005298,Burglary,Status update unavailable,-2.266823,53.447488,Manchester
785,2017-01,E01033680,Burglary,Offender given suspended prison sentence,-2.252179,53.451061,Manchester
786,2017-01,E01005150,Burglary,Investigation complete; no suspect identified,-2.278327,53.442941,Manchester
787,2017-01,E01005150,Burglary,Investigation complete; no suspect identified,-2.279655,53.443378,Manchester
788,2017-01,E01005150,Burglary,Investigation complete; no suspect identified,-2.277145,53.441847,Manchester
789,2017-01,E01005150,Burglary,Investigation complete; no suspect identified,-2.277145,53.441847,Manchester
790,2017-01,E01005151,Burglary,Investigation complete; no suspect identified,-2.289284,53.444739,Manchester
791,2017-01,E01005151,Burglary,Investigation complete; no suspect identified,-2.289284,53.444739,Manchester
792,2017-01,E01005152,Burglary,Investigation complete; no suspect identified,-2.284396,53.44547,Manchester
793,2017-01,E01005152,Burglary,Investigation complete; no suspect identified,-2.281147,53.4459,Manchester
794,2017-01,E01005152,Burglary,Investigation complete; no suspect identified,-2.285615,53.443175,Manchester
795,2017-01,E01005152,Burglary,Investigation complete; no suspect identified,-2.285615,53.443175,Manchester
796,2017-01,E01005159,Burglary,Investigation complete; no suspect identified,-2.278349,53.448666,Manchester
797,2017-01,E01005159,Burglary,Investigation complete; no suspect identified,-2.280428,53.446495,Manchester
798,2017-01,E01005159,Burglary,Investigation complete; no suspect identified,-2.277697,53.445603,Manchester
799,2017-01,E01005159,Burglary,Investigation complete; no suspect identified,-2.276033,53.444384,Manchester
800,2017-01,E01005296,Burglary,Unable to prosecute suspect,-2.272251,53.443943,Manchester
801,2017-01,E01005296,Burglary,Investigation complete; no suspect identified,-2.274471,53.447408,Manchester
802,2017-01,E01005296,Burglary,Investigation complete; no suspect identified,-2.275094,53.445887,Manchester
803,2017-01,E01005299,Burglary,Investigation complete; no suspect identified,-2.264188,53.445013,Manchester
804,2017-01,E01005299,Burglary,Investigation complete; no suspect identified,-2.265843,53.444902,Manchester
805,2017-01,E01005178,Burglary,Investigation complete; no suspect identified,-2.237017,53.445735,Manchester
806,2017-01,E01005178,Burglary,Investigation complete; no suspect identified,-2.242511,53.44558,Manchester
807,2017-01,E01005179,Burglary,Investigation complete; no suspect identified,-2.253101,53.444048,Manchester
808,2017-01,E01005179,Burglary,Investigation complete; no suspect identified,-2.254365,53.443848,Manchester
809,2017-01,E01005180,Burglary,Investigation complete; no suspect identified,-2.2334,53.442408,Manchester
810,2017-01,E01005182,Burglary,Investigation complete; no suspect identified,-2.242048,53.448871,Manchester
811,2017-01,E01005182,Burglary,Investigation complete; no suspect identified,-2.242048,53.448871,Manchester
812,2017-01,E01005183,Burglary,Investigation complete; no suspect identified,-2.243242,53.444339,Manchester
813,2017-01,E01005183,Burglary,Investigation complete; no suspect identified,-2.243242,53.444339,Manchester
814,2017-01,E01005183,Burglary,Investigation complete; no suspect identified,-2.23551,53.442826,Manchester
815,2017-01,E01005219,Burglary,Investigation complete; no suspect identified,-2.192066,53.447182,Manchester
816,2017-01,E01005219,Burglary,Investigation complete; no suspect identified,-2.192088,53.445358,Manchester
817,2017-01,E01005219,Burglary,Investigation complete; no suspect identified,-2.196661,53.44455,Manchester
818,2017-01,E01005220,Burglary,Investigation complete; no suspect identified,-2.187198,53.446049,Manchester
819,2017-01,E01005221,Burglary,Investigation complete; no suspect identified,-2.190566,53.445099,Manchester
820,2017-01,E01005221,Burglary,Investigation complete; no suspect identified,-2.193237,53.443046,Manchester
821,2017-01,E01005221,Burglary,Investigation complete; no suspect identified,-2.189422,53.441829,Manchester
822,2017-01,E01005222,Burglary,Investigation complete; no suspect identified,-2.186764,53.439748,Manchester
823,2017-01,E01005184,Burglary,Investigation complete; no suspect identified,-2.228303,53.443676,Manchester
824,2017-01,E01005184,Burglary,Investigation complete; no suspect identified,-2.221729,53.447607,Manchester
825,2017-01,E01005184,Burglary,Investigation complete; no suspect identified,-2.220473,53.443412,Manchester
826,2017-01,E01005184,Burglary,Investigation complete; no suspect identified,-2.220074,53.444779,Manchester
827,2017-01,E01005184,Burglary,Investigation complete; no suspect identified,-2.221999,53.444362,Manchester
828,2017-01,E01005185,Burglary,Investigation complete; no suspect identified,-2.220249,53.443844,Manchester
829,2017-01,E01005185,Burglary,Investigation complete; no suspect identified,-2.22179,53.441873,Manchester
830,2017-01,E01005185,Burglary,Investigation complete; no suspect identified,-2.223433,53.44222,Manchester
831,2017-01,E01005185,Burglary,Investigation complete; no suspect identified,-2.22283,53.442158,Manchester
832,2017-01,E01005185,Burglary,Offender sent to prison,-2.220249,53.443844,Manchester
833,2017-01,E01005271,Burglary,Investigation complete; no suspect identified,-2.222606,53.439561,Manchester
834,2017-01,E01005271,Burglary,Investigation complete; no suspect identified,-2.222606,53.439561,Manchester
835,2017-01,E01005271,Burglary,Investigation complete; no suspect identified,-2.222606,53.439561,Manchester
836,2017-01,E01005271,Burglary,Investigation complete; no suspect identified,-2.22224,53.438798,Manchester
837,2017-01,E01005271,Burglary,Investigation complete; no suspect identified,-2.221209,53.440175,Manchester
838,2017-01,E01005271,Burglary,Investigation complete; no suspect identified,-2.22224,53.438798,Manchester
839,2017-01,E01005271,Burglary,Investigation complete; no suspect identified,-2.225886,53.436535,Manchester
840,2017-01,E01005283,Burglary,Investigation complete; no suspect identified,-2.209097,53.4415,Manchester
841,2017-01,E01005154,Burglary,Investigation complete; no suspect identified,-2.27255,53.441246,Manchester
842,2017-01,E01005154,Burglary,Investigation complete; no suspect identified,-2.276293,53.440339,Manchester
843,2017-01,E01005154,Burglary,Investigation complete; no suspect identified,-2.27255,53.441246,Manchester
844,2017-01,E01005158,Burglary,Investigation complete; no suspect identified,-2.275681,53.436547,Manchester
845,2017-01,E01005300,Burglary,Investigation complete; no suspect identified,-2.26236,53.44161,Manchester
846,2017-01,E01005301,Burglary,Investigation complete; no suspect identified,-2.269749,53.443464,Manchester
847,2017-01,E01005118,Burglary,Investigation complete; no suspect identified,-2.207615,53.433862,Manchester
848,2017-01,E01005120,Burglary,Investigation complete; no suspect identified,-2.200987,53.432768,Manchester
849,2017-01,E01005120,Burglary,Investigation complete; no suspect identified,-2.198661,53.434264,Manchester
850,2017-01,E01005215,Burglary,Investigation complete; no suspect identified,-2.184382,53.435653,Manchester
851,2017-01,E01005215,Burglary,Investigation complete; no suspect identified,-2.182999,53.435925,Manchester
852,2017-01,E01005216,Burglary,Investigation complete; no suspect identified,-2.188552,53.438972,Manchester
853,2017-01,E01005217,Burglary,Investigation complete; no suspect identified,-2.198716,53.436475,Manchester
854,2017-01,E01005217,Burglary,Investigation complete; no suspect identified,-2.202652,53.43797,Manchester
855,2017-01,E01005218,Burglary,Investigation complete; no suspect identified,-2.20291,53.441583,Manchester
856,2017-01,E01005218,Burglary,Investigation complete; no suspect identified,-2.201658,53.440991,Manchester
857,2017-01,E01005218,Burglary,Investigation complete; no suspect identified,-2.20291,53.441583,Manchester
858,2017-01,E01005270,Burglary,Investigation complete; no suspect identified,-2.238018,53.436331,Manchester
859,2017-01,E01005272,Burglary,Investigation complete; no suspect identified,-2.246444,53.433249000000004,Manchester
860,2017-01,E01005272,Burglary,Investigation complete; no suspect identified,-2.240398,53.436722,Manchester
861,2017-01,E01005272,Burglary,Investigation complete; no suspect identified,-2.243546,53.434397,Manchester
862,2017-01,E01005272,Burglary,Investigation complete; no suspect identified,-2.243645,53.433246,Manchester
863,2017-01,E01005273,Burglary,Investigation complete; no suspect identified,-2.227933,53.436441,Manchester
864,2017-01,E01005273,Burglary,Investigation complete; no suspect identified,-2.230653,53.435582,Manchester
865,2017-01,E01005273,Burglary,Investigation complete; no suspect identified,-2.231523,53.437827,Manchester
866,2017-01,E01005278,Burglary,Investigation complete; no suspect identified,-2.233716,53.439729,Manchester
867,2017-01,E01005278,Burglary,Investigation complete; no suspect identified,-2.22965,53.43935,Manchester
868,2017-01,E01005279,Burglary,Investigation complete; no suspect identified,-2.242861,53.438263,Manchester
869,2017-01,E01005279,Burglary,Investigation complete; no suspect identified,-2.258036,53.438582,Manchester
870,2017-01,E01005305,Burglary,Investigation complete; no suspect identified,-2.215836,53.434432,Manchester
871,2017-01,E01005305,Burglary,Investigation complete; no suspect identified,-2.215783,53.432922,Manchester
872,2017-01,E01005309,Burglary,Investigation complete; no suspect identified,-2.220938,53.437353,Manchester
873,2017-01,E01005309,Burglary,Investigation complete; no suspect identified,-2.220938,53.437353,Manchester
874,2017-01,E01005310,Burglary,Investigation complete; no suspect identified,-2.211198,53.440085,Manchester
875,2017-01,E01005311,Burglary,Investigation complete; no suspect identified,-2.209782,53.433769,Manchester
876,2017-01,E01005311,Burglary,Investigation complete; no suspect identified,-2.213713,53.434427,Manchester
877,2017-01,E01005311,Burglary,Investigation complete; no suspect identified,-2.209759,53.435378,Manchester
878,2017-01,E01005311,Burglary,Status update unavailable,-2.209759,53.435378,Manchester
879,2017-01,E01005312,Burglary,Investigation complete; no suspect identified,-2.216234,53.435717,Manchester
880,2017-01,E01005312,Burglary,Investigation complete; no suspect identified,-2.216234,53.435717,Manchester
881,2017-01,E01005312,Burglary,Investigation complete; no suspect identified,-2.214434,53.437086,Manchester
882,2017-01,E01005312,Burglary,Investigation complete; no suspect identified,-2.216234,53.435717,Manchester
883,2017-01,E01005082,Burglary,Investigation complete; no suspect identified,-2.269846,53.430268,Manchester
884,2017-01,E01005153,Burglary,Investigation complete; no suspect identified,-2.281351,53.438062,Manchester
885,2017-01,E01005155,Burglary,Investigation complete; no suspect identified,-2.285442,53.437567,Manchester
886,2017-01,E01005274,Burglary,Investigation complete; no suspect identified,-2.233477,53.434435,Manchester
887,2017-01,E01005274,Burglary,Investigation complete; no suspect identified,-2.228702,53.433932,Manchester
888,2017-01,E01005274,Burglary,Investigation complete; no suspect identified,-2.234439,53.434226,Manchester
889,2017-01,E01005275,Burglary,Investigation complete; no suspect identified,-2.239346,53.431547,Manchester
890,2017-01,E01005276,Burglary,Investigation complete; no suspect identified,-2.23474,53.43152,Manchester
891,2017-01,E01005276,Burglary,Investigation complete; no suspect identified,-2.233613,53.431873,Manchester
892,2017-01,E01005076,Burglary,Investigation complete; no suspect identified,-2.241259,53.423975,Manchester
893,2017-01,E01005081,Burglary,Investigation complete; no suspect identified,-2.265101,53.434477,Manchester
894,2017-01,E01033670,Burglary,Investigation complete; no suspect identified,-2.246919,53.429491,Manchester
895,2017-01,E01033671,Burglary,Investigation complete; no suspect identified,-2.243757,53.426513,Manchester
896,2017-01,E01033671,Burglary,Investigation complete; no suspect identified,-2.243757,53.426513,Manchester
897,2017-01,E01033671,Burglary,Investigation complete; no suspect identified,-2.241453,53.428936,Manchester
898,2017-01,E01005125,Burglary,Investigation complete; no suspect identified,-2.217241,53.420758,Manchester
899,2017-01,E01005304,Burglary,Investigation complete; no suspect identified,-2.224947,53.432564,Manchester
900,2017-01,E01005304,Burglary,Investigation complete; no suspect identified,-2.227294,53.435193,Manchester
901,2017-01,E01005306,Burglary,Investigation complete; no suspect identified,-2.228436,53.423505,Manchester
902,2017-01,E01005306,Burglary,Investigation complete; no suspect identified,-2.228436,53.423505,Manchester
903,2017-01,E01005306,Burglary,Investigation complete; no suspect identified,-2.228336,53.424575,Manchester
904,2017-01,E01005306,Burglary,Investigation complete; no suspect identified,-2.22723,53.426007,Manchester
905,2017-01,E01005306,Burglary,Investigation complete; no suspect identified,-2.228128,53.422257,Manchester
906,2017-01,E01005306,Burglary,Investigation complete; no suspect identified,-2.227238,53.421872,Manchester
907,2017-01,E01005307,Burglary,Investigation complete; no suspect identified,-2.225335,53.431853,Manchester
908,2017-01,E01005307,Burglary,Investigation complete; no suspect identified,-2.221903,53.428848,Manchester
909,2017-01,E01005307,Burglary,Investigation complete; no suspect identified,-2.226563,53.427895,Manchester
910,2017-01,E01005121,Burglary,Investigation complete; no suspect identified,-2.206178,53.429344,Manchester
911,2017-01,E01005121,Burglary,Investigation complete; no suspect identified,-2.206032,53.430315,Manchester
912,2017-01,E01005121,Burglary,Investigation complete; no suspect identified,-2.206178,53.429344,Manchester
913,2017-01,E01005122,Burglary,Investigation complete; no suspect identified,-2.196293,53.430016,Manchester
914,2017-01,E01005123,Burglary,Investigation complete; no suspect identified,-2.215447,53.425983,Manchester
915,2017-01,E01005123,Burglary,Investigation complete; no suspect identified,-2.210267,53.428438,Manchester
916,2017-01,E01005123,Burglary,Investigation complete; no suspect identified,-2.214966,53.429229,Manchester
917,2017-01,E01005123,Burglary,Investigation complete; no suspect identified,-2.215308,53.428375,Manchester
918,2017-01,E01005123,Burglary,Investigation complete; no suspect identified,-2.212704,53.428307,Manchester
919,2017-01,E01005123,Burglary,Investigation complete; no suspect identified,-2.215447,53.425983,Manchester
920,2017-01,E01005123,Burglary,Investigation complete; no suspect identified,-2.210267,53.428438,Manchester
921,2017-01,E01005123,Burglary,Investigation complete; no suspect identified,-2.215308,53.428375,Manchester
922,2017-01,E01005124,Burglary,Investigation complete; no suspect identified,-2.209703,53.423953,Manchester
923,2017-01,E01005077,Burglary,Investigation complete; no suspect identified,-2.263744,53.424394,Manchester
924,2017-01,E01005078,Burglary,Investigation complete; no suspect identified,-2.248768,53.42137,Manchester
925,2017-01,E01005078,Burglary,Offender sent to prison,-2.247021,53.418399,Manchester
926,2017-01,E01005172,Burglary,Investigation complete; no suspect identified,-2.236532,53.418249,Manchester
927,2017-01,E01005172,Burglary,Investigation complete; no suspect identified,-2.237044,53.420999,Manchester
928,2017-01,E01005172,Burglary,Investigation complete; no suspect identified,-2.236532,53.418249,Manchester
929,2017-01,E01005172,Burglary,Investigation complete; no suspect identified,-2.237319,53.421744,Manchester
930,2017-01,E01005172,Burglary,Investigation complete; no suspect identified,-2.237044,53.420999,Manchester
931,2017-01,E01005172,Burglary,Investigation complete; no suspect identified,-2.234968,53.423771,Manchester
932,2017-01,E01005172,Burglary,Investigation complete; no suspect identified,-2.237044,53.420999,Manchester
933,2017-01,E01005172,Burglary,Investigation complete; no suspect identified,-2.236824,53.419282,Manchester
934,2017-01,E01005172,Burglary,Investigation complete; no suspect identified,-2.236824,53.419282,Manchester
935,2017-01,E01005173,Burglary,Investigation complete; no suspect identified,-2.244816,53.4171,Manchester
936,2017-01,E01005173,Burglary,Investigation complete; no suspect identified,-2.241651,53.41876,Manchester
937,2017-01,E01005174,Burglary,Investigation complete; no suspect identified,-2.225969,53.420948,Manchester
938,2017-01,E01005174,Burglary,Investigation complete; no suspect identified,-2.222883,53.420613,Manchester
939,2017-01,E01005174,Burglary,Investigation complete; no suspect identified,-2.222883,53.420613,Manchester
940,2017-01,E01005174,Burglary,Investigation complete; no suspect identified,-2.229663,53.419431,Manchester
941,2017-01,E01005174,Burglary,Investigation complete; no suspect identified,-2.222883,53.420613,Manchester
942,2017-01,E01005175,Burglary,Investigation complete; no suspect identified,-2.22314,53.415147,Manchester
943,2017-01,E01005175,Burglary,Investigation complete; no suspect identified,-2.226026,53.41738,Manchester
944,2017-01,E01005176,Burglary,Investigation complete; no suspect identified,-2.231611,53.415167,Manchester
945,2017-01,E01005176,Burglary,Investigation complete; no suspect identified,-2.226638,53.416633,Manchester
946,2017-01,E01005176,Burglary,Investigation complete; no suspect identified,-2.226638,53.416633,Manchester
947,2017-01,E01005176,Burglary,Investigation complete; no suspect identified,-2.228145,53.417034,Manchester
948,2017-01,E01005176,Burglary,Investigation complete; no suspect identified,-2.227422,53.416775,Manchester
949,2017-01,E01005176,Burglary,Investigation complete; no suspect identified,-2.231611,53.415167,Manchester
950,2017-01,E01005176,Burglary,Investigation complete; no suspect identified,-2.233762,53.417859,Manchester
951,2017-01,E01005176,Burglary,Investigation complete; no suspect identified,-2.233051,53.417187,Manchester
952,2017-01,E01005177,Burglary,Investigation complete; no suspect identified,-2.232598,53.414122,Manchester
953,2017-01,E01005264,Burglary,Investigation complete; no suspect identified,-2.27922,53.413843,Manchester
954,2017-01,E01005264,Burglary,Investigation complete; no suspect identified,-2.273724,53.410835,Manchester
955,2017-01,E01005264,Burglary,Investigation complete; no suspect identified,-2.273724,53.410835,Manchester
956,2017-01,E01005265,Burglary,Investigation complete; no suspect identified,-2.28215,53.408793,Manchester
957,2017-01,E01005126,Burglary,Unable to prosecute suspect,-2.215214,53.415611,Manchester
958,2017-01,E01005168,Burglary,Investigation complete; no suspect identified,-2.219575,53.412277,Manchester
959,2017-01,E01005168,Burglary,Investigation complete; no suspect identified,-2.215628,53.41428,Manchester
960,2017-01,E01005168,Burglary,Status update unavailable,-2.225945,53.413506,Manchester
961,2017-01,E01005168,Burglary,Investigation complete; no suspect identified,-2.219575,53.412277,Manchester
962,2017-01,E01005169,Burglary,Investigation complete; no suspect identified,-2.229236,53.407226,Manchester
963,2017-01,E01005170,Burglary,Investigation complete; no suspect identified,-2.230746,53.405596,Manchester
964,2017-01,E01005170,Burglary,Investigation complete; no suspect identified,-2.230746,53.405596,Manchester
965,2017-01,E01005171,Burglary,Investigation complete; no suspect identified,-2.222224,53.403904,Manchester
966,2017-01,E01005263,Burglary,Investigation complete; no suspect identified,-2.249735,53.403976,Manchester
967,2017-01,E01005263,Burglary,Investigation complete; no suspect identified,-2.243868,53.411718,Manchester
968,2017-01,E01005267,Burglary,Investigation complete; no suspect identified,-2.262147,53.409369,Manchester
969,2017-01,E01005267,Burglary,Investigation complete; no suspect identified,-2.259934,53.411612,Manchester
970,2017-01,E01005268,Burglary,Investigation complete; no suspect identified,-2.258887,53.405187,Manchester
971,2017-01,E01005111,Burglary,Investigation complete; no suspect identified,-2.308037,53.406491,Manchester
972,2017-01,E01005113,Burglary,Investigation complete; no suspect identified,-2.304623,53.402284,Manchester
973,2017-01,E01005113,Burglary,Investigation complete; no suspect identified,-2.301741,53.398921,Manchester
974,2017-01,E01005113,Burglary,Investigation complete; no suspect identified,-2.305701,53.403657,Manchester
975,2017-01,E01005114,Burglary,Investigation complete; no suspect identified,-2.312657,53.408726,Manchester
976,2017-01,E01005116,Burglary,Investigation complete; no suspect identified,-2.291595,53.404132,Manchester
977,2017-01,E01005116,Burglary,Investigation complete; no suspect identified,-2.294526,53.406022,Manchester
978,2017-01,E01005116,Burglary,Investigation complete; no suspect identified,-2.29818,53.407999,Manchester
979,2017-01,E01005072,Burglary,Investigation complete; no suspect identified,-2.278234,53.391931,Manchester
980,2017-01,E01005112,Burglary,Investigation complete; no suspect identified,-2.274722,53.399867,Manchester
981,2017-01,E01005085,Burglary,Investigation complete; no suspect identified,-2.265483,53.394414,Manchester
982,2017-01,E01005086,Burglary,Investigation complete; no suspect identified,-2.258151,53.395365,Manchester
983,2017-01,E01005089,Burglary,Investigation complete; no suspect identified,-2.260784,53.388285,Manchester
984,2017-01,E01005089,Burglary,Investigation complete; no suspect identified,-2.257284,53.388814000000004,Manchester
985,2017-01,E01005289,Burglary,Unable to prosecute suspect,-2.252405,53.384968,Manchester
986,2017-01,E01005289,Burglary,Investigation complete; no suspect identified,-2.250594,53.388927,Manchester
987,2017-01,E01005295,Burglary,Investigation complete; no suspect identified,-2.254954,53.391354,Manchester
988,2017-01,E01005295,Burglary,Investigation complete; no suspect identified,-2.253896,53.392974,Manchester
989,2017-01,E01005087,Burglary,Investigation complete; no suspect identified,-2.268589,53.390964,Manchester
990,2017-01,E01005087,Burglary,Investigation complete; no suspect identified,-2.267155,53.392423,Manchester
991,2017-01,E01005088,Burglary,Investigation complete; no suspect identified,-2.274291,53.384318,Manchester
992,2017-01,E01005088,Burglary,Status update unavailable,-2.271554,53.386634,Manchester
993,2017-01,E01005091,Burglary,Court result unavailable,-2.265365,53.382603,Manchester
994,2017-01,E01005091,Burglary,Investigation complete; no suspect identified,-2.261966,53.382368,Manchester
995,2017-01,E01005291,Burglary,Investigation complete; no suspect identified,-2.256908,53.381354,Manchester
996,2017-01,E01005068,Burglary,Investigation complete; no suspect identified,-2.287329,53.378219,Manchester
997,2017-01,E01005068,Burglary,Investigation complete; no suspect identified,-2.285099,53.379681,Manchester
998,2017-01,E01005070,Burglary,Investigation complete; no suspect identified,-2.29319,53.388821,Manchester
999,2017-01,E01005070,Burglary,Investigation complete; no suspect identified,-2.29319,53.388821,Manchester
1000,2017-01,E01005070,Burglary,Investigation complete; no suspect identified,-2.286196,53.390842,Manchester
1001,2017-01,E01005074,Burglary,Investigation complete; no suspect identified,-2.275372,53.386508,Manchester
1002,2017-01,E01005074,Burglary,Investigation complete; no suspect identified,-2.283954,53.390488,Manchester
1003,2017-01,E01005074,Burglary,Investigation complete; no suspect identified,-2.276108,53.3863,Manchester
1004,2017-01,E01005290,Burglary,Investigation complete; no suspect identified,-2.251748,53.383244,Manchester
1005,2017-01,E01005290,Burglary,Investigation complete; no suspect identified,-2.245436,53.383706,Manchester
1006,2017-01,E01005290,Burglary,Investigation complete; no suspect identified,-2.244316,53.387673,Manchester
1007,2017-01,E01005290,Burglary,Investigation complete; no suspect identified,-2.247439,53.386875,Manchester
1008,2017-01,E01005293,Burglary,Investigation complete; no suspect identified,-2.252804,53.376293,Manchester
1009,2017-01,E01005294,Burglary,Investigation complete; no suspect identified,-2.251051,53.377205,Manchester
1010,2017-01,E01005294,Burglary,Investigation complete; no suspect identified,-2.247906,53.374083,Manchester
1011,2017-01,E01005294,Burglary,Investigation complete; no suspect identified,-2.244751,53.377011,Manchester
1012,2017-01,E01005294,Burglary,Investigation complete; no suspect identified,-2.246333,53.374949,Manchester
1013,2017-01,E01005317,Burglary,Investigation complete; no suspect identified,-2.256616,53.37269,Manchester
1014,2017-01,E01005313,Burglary,Investigation complete; no suspect identified,-2.262676,53.375742,Manchester
1015,2017-01,E01005316,Burglary,Investigation complete; no suspect identified,-2.289247,53.361757,Manchester
1016,2017-01,E01005316,Burglary,Investigation complete; no suspect identified,-2.269365,53.375718,Manchester
1017,2017-01,E01005316,Burglary,Investigation complete; no suspect identified,-2.289247,53.361757,Manchester
1018,2017-01,E01005316,Burglary,Investigation complete; no suspect identified,-2.271964,53.375505,Manchester
1019,2017-01,E01005316,Burglary,Investigation complete; no suspect identified,-2.289247,53.361757,Manchester
1020,2017-01,E01005318,Burglary,Investigation complete; no suspect identified,-2.257433,53.368715,Manchester
1021,2017-01,E01005130,Burglary,Investigation complete; no suspect identified,-2.227389,53.489492,Manchester
1022,2017-01,E01033651,Burglary,Investigation complete; no suspect identified,-2.228284,53.490659,Manchester
1023,2017-01,E01033651,Burglary,Investigation complete; no suspect identified,-2.227718,53.4863,Manchester
1024,2017-01,E01033651,Burglary,Investigation complete; no suspect identified,-2.227718,53.4863,Manchester
1025,2017-01,E01033658,Burglary,Investigation complete; no suspect identified,-2.247786,53.482737,Manchester
1026,2017-01,E01033658,Burglary,Investigation complete; no suspect identified,-2.243924,53.481882,Manchester
1027,2017-01,E01033658,Burglary,Investigation complete; no suspect identified,-2.248422,53.480659,Manchester
1028,2017-01,E01033658,Burglary,Investigation complete; no suspect identified,-2.243924,53.481882,Manchester
1029,2017-01,E01033658,Burglary,Investigation complete; no suspect identified,-2.242898,53.481749,Manchester
1030,2017-01,E01033658,Burglary,Investigation complete; no suspect identified,-2.245897,53.481833,Manchester
1031,2017-01,E01033658,Burglary,Investigation complete; no suspect identified,-2.247859,53.479627,Manchester
1032,2017-01,E01033658,Burglary,Offender sent to prison,-2.241702,53.483451,Manchester
1033,2017-01,E01033658,Burglary,Investigation complete; no suspect identified,-2.248763,53.479625,Manchester
1034,2017-01,E01033658,Burglary,Court result unavailable,-2.245897,53.481833,Manchester
1035,2017-01,E01033658,Burglary,Investigation complete; no suspect identified,-2.248763,53.479625,Manchester
1036,2017-01,E01033658,Burglary,Investigation complete; no suspect identified,-2.247859,53.479627,Manchester
1037,2017-01,E01033658,Burglary,Investigation complete; no suspect identified,-2.247819,53.483204,Manchester
1038,2017-01,E01033658,Burglary,Investigation complete; no suspect identified,-2.245966,53.480628,Manchester
1039,2017-01,E01033658,Burglary,Investigation complete; no suspect identified,-2.248958,53.482141,Manchester
1040,2017-01,E01033658,Burglary,Investigation complete; no suspect identified,-2.245897,53.481833,Manchester
1041,2017-01,E01033658,Burglary,Investigation complete; no suspect identified,-2.238637,53.482225,Manchester
1042,2017-01,E01033667,Burglary,Investigation complete; no suspect identified,-2.236482,53.482293,Manchester
1043,2017-01,E01033667,Burglary,Investigation complete; no suspect identified,-2.237576,53.483935,Manchester
1044,2017-01,E01033667,Burglary,Investigation complete; no suspect identified,-2.236482,53.482293,Manchester
1045,2017-01,E01005128,Burglary,Investigation complete; no suspect identified,-2.235852,53.474591,Manchester
1046,2017-01,E01033653,Burglary,Further investigation is not in the public interest,-2.236952,53.47733,Manchester
1047,2017-01,E01033653,Burglary,Investigation complete; no suspect identified,-2.235083,53.479976,Manchester
1048,2017-01,E01033653,Burglary,Investigation complete; no suspect identified,-2.237527,53.475073,Manchester
1049,2017-01,E01033653,Burglary,Investigation complete; no suspect identified,-2.232762,53.482686,Manchester
1050,2017-01,E01033653,Burglary,Investigation complete; no suspect identified,-2.236975,53.478732,Manchester
1051,2017-01,E01033653,Burglary,Investigation complete; no suspect identified,-2.239976,53.476524,Manchester
1052,2017-01,E01033653,Burglary,Investigation complete; no suspect identified,-2.23404,53.482064,Manchester
1053,2017-01,E01033653,Burglary,Court result unavailable,-2.235357,53.480434,Manchester
1054,2017-01,E01033653,Burglary,Investigation complete; no suspect identified,-2.236424,53.477304,Manchester
1055,2017-01,E01033653,Burglary,Investigation complete; no suspect identified,-2.239785,53.477477,Manchester
1056,2017-01,E01033653,Burglary,Investigation complete; no suspect identified,-2.239655,53.478493,Manchester
1057,2017-01,E01033653,Burglary,Investigation complete; no suspect identified,-2.235083,53.479976,Manchester
1058,2017-01,E01033653,Burglary,Investigation complete; no suspect identified,-2.23305,53.480133,Manchester
1059,2017-01,E01033653,Burglary,Investigation complete; no suspect identified,-2.239655,53.478493,Manchester
1060,2017-01,E01033653,Burglary,Investigation complete; no suspect identified,-2.23404,53.482064,Manchester
1061,2017-01,E01033653,Burglary,Investigation complete; no suspect identified,-2.241188,53.477843,Manchester
1062,2017-01,E01033653,Burglary,Investigation complete; no suspect identified,-2.239785,53.477477,Manchester
1063,2017-01,E01033653,Burglary,Offender sent to prison,-2.238126,53.479835,Manchester
1064,2017-01,E01033653,Burglary,Investigation complete; no suspect identified,-2.2319,53.48214,Manchester
1065,2017-01,E01033653,Burglary,Investigation complete; no suspect identified,-2.233182,53.482263,Manchester
1066,2017-01,E01033653,Burglary,Investigation complete; no suspect identified,-2.234819,53.481316,Manchester
1067,2017-01,E01033654,Burglary,Investigation complete; no suspect identified,-2.231911,53.478652,Manchester
